Dynamic Supplier Code,Name,Reseller Price Ex GST,Manufacturer,Category,Weight,Manufacturer OEM Code,Printer Compatibility,Cartridge Yield,Cartridge Type,/////,////,Length,Width,Height,Brisbane,Melbourne,Perth,Adelaide,Sydney,Barcode
K825K,Kyocera TK825 Black Toner,43.23,Kyocera,CON-COPIER,1.15,TK-825K,"KYOCERA KMC2520,KYOCERA KMC2525,KYOCERA KMC3225,KYOCERA KMC3232,KYOCERA KMC4035E","15,000 pages",Black,0.00819,KYO-COP,0.315,0.13,0.2,>5,>5,4,0,1,6.32983E+11
K825M,Kyocera TK825 Magenta Toner,98.91,Kyocera,CON-COPIER,0.72,TK-825M,"KYOCERA KMC2520,KYOCERA KMC2525,KYOCERA KMC3225,KYOCERA KMC3232,KYOCERA KMC4035E","7,000 pages",Magenta,0.00504,KYO-COP,0.31,0.13,0.125,5,2,2,0,2,6.32983E+11
K825Y,Kyocera TK825 Yellow Toner,98.91,Kyocera,CON-COPIER,0.72,TK-825Y,"KYOCERA KMC2520,KYOCERA KMC2525,KYOCERA KMC3225,KYOCERA KMC3232,KYOCERA KMC4035E","7,000 pages",Yellow,0.00504,KYO-COP,0.31,0.13,0.125,5,4,3,0,4,6.32983E+11
K8309C,Kyocera TK8309C Cyan Toner,98.61,Kyocera,CON-COPIER,1.155,TK-8309C,"KYOCERA TASKALFA 3050CI,KYOCERA TASKALFA 3550CI,KYOCERA TASKALFA 3051CI,KYOCERA TASKALFA 3551CI","15,000 pages",Cyan,0.01053,KYO-COP,0.605,0.12,0.145,>5,>5,>5,2,>5,6.32983E+11
K8309K,Kyocera TK8309k Black Toner,71.22,Kyocera,CON-COPIER,1.47,TK-8309K,"KYOCERA TASKALFA 3050CI,KYOCERA TASKALFA 3550CI,KYOCERA TASKALFA 3051CI,KYOCERA TASKALFA 3551CI","25,000 pages",Black,0.01053,KYO-COP,0.605,0.12,0.145,>5,>5,>5,4,>5,6.32983E+11
K8309M,Kyocera TK8309M Magenta Toner,98.61,Kyocera,CON-COPIER,1.155,TK-8309M,"KYOCERA TASKALFA 3050CI,KYOCERA TASKALFA 3550CI,KYOCERA TASKALFA 3051CI,KYOCERA TASKALFA 3551CI","15,000 pages",Magenta,0.01053,KYO-COP,0.605,0.12,0.145,>5,>5,>5,2,>5,6.32983E+11
K8309Y,Kyocera TK8309Y Yellow Toner,98.61,Kyocera,CON-COPIER,1.155,TK-8309Y,"KYOCERA TASKALFA 3050CI,KYOCERA TASKALFA 3550CI,KYOCERA TASKALFA 3051CI,KYOCERA TASKALFA 3551CI","15,000 pages",Yellow,0.01053,KYO-COP,0.605,0.12,0.145,>5,>5,>5,2,>5,6.32983E+11
K8319C,Kyocera TK8319 Cyan Toner,50.67,Kyocera,CON-COPIER,1,TK-8319C,KYOCERA TASKALFA 2550CI,"6,000 pages",Cyan,0.006,KYO-COP,0.6,0.1,0.1,5,1,2,0,>5,6.32983E+11
K8319K,Kyocera TK8319 Black Toner,40.4,Kyocera,CON-COPIER,1,TK-8319K,KYOCERA TASKALFA 2550CI,"12,000 pages",Black,0.006,KYO-COP,0.6,0.1,0.1,1,>5,2,0,>5,6.32983E+11
K8319M,Kyocera TK8319 Magenta Toner,50.67,Kyocera,CON-COPIER,1,TK-8319M,KYOCERA TASKALFA 2550CI,"6,000  pages",Magenta,0.006,KYO-COP,0.6,0.1,0.1,5,>5,1,0,>5,6.32983E+11
K8319Y,Kyocera TK8319 Yellow Toner,50.67,Kyocera,CON-COPIER,1,TK-8319Y,KYOCERA TASKALFA 2550CI,"6,000 pages",Yellow,0.006,KYO-COP,0.6,0.1,0.1,>5,>5,2,0,>5,6.32983E+11
K8329C,Kyocera TK8329 Cyan Toner,101.35,Kyocera,CON-COPIER,0.88,TK-8329C,KYOCERA TASKALFA 2551CI,"12,000 pages",Cyan,0.00576,KYO-COP,0.64,0.09,0.1,>5,>5,>5,0,>5,6.32983E+11
K8329K,Kyocera TK8329 Black Toner,60.95,Kyocera,CON-COPIER,1.5,TK-8329K,KYOCERA TASKALFA 2551CI,"18,000 pages",Black,0.00608,KYO-COP,0.64,0.1,0.095,>5,>5,5,0,>5,6.32983E+11
K8329M,Kyocera TK8329 Magenta Toner,101.35,Kyocera,CON-COPIER,0.89,TK-8329M,KYOCERA TASKALFA 2551CI,"12,000 pages",Magenta,0.00576,KYO-COP,0.64,0.09,0.1,>5,>5,>5,0,>5,6.32983E+11
K8329Y,Kyocera TK8329 Yellow Toner,101.35,Kyocera,CON-COPIER,0.88,TK-8329Y,KYOCERA TASKALFA 2551CI,"12,000 pages",Yellow,0.00576,KYO-COP,0.64,0.09,0.1,>5,>5,>5,0,>5,6.32983E+11
K8339C,Kyocera TK8339 Cyan Toner,98.61,Kyocera,CON-COPIER,0.55,TK-8339C,KYOCERA TASKALFA 3252CI,"15,000 pages",Cyan,0.00436,KYO-COP,0.633,0.083,0.083,>5,>5,>5,0,>5,6.32983E+11
K8339K,Kyocera TK8339 Black Toner,71.22,Kyocera,CON-COPIER,0.75,TK-8339K,KYOCERA TASKALFA 3252CI,"25,000 pages",Black,0.00436,KYO-COP,0.633,0.083,0.083,>5,>5,>5,0,>5,6.32983E+11
K8339M,Kyocera TK8339 Magenta Toner,98.61,Kyocera,CON-COPIER,0.55,TK-8339M,KYOCERA TASKALFA 3252CI,"15,000 pages",Magenta,0.00436,KYO-COP,0.633,0.083,0.083,>5,>5,>5,0,0,6.32983E+11
K8339Y,Kyocera TK8339 Yellow Toner,98.61,Kyocera,CON-COPIER,0.55,TK-8339Y,KYOCERA TASKALFA 3252CI,"15,000 pages",Yellow,0.00436,KYO-COP,0.633,0.083,0.083,>5,>5,>5,0,>5,6.32983E+11
K8349C,Kyocera TK8349 Cyan Toner,101.35,Kyocera,CON-COPIER,0.52,TK-8349C,KYOCERA TASKALFA 2552CI,"12,000 pages",Cyan,0.00455,KYO-COP,0.63,0.085,0.085,>5,>5,3,0,>5,6.32983E+11
K8349K,Kyocera TK8349 Black Toner,60.95,Kyocera,CON-COPIER,0.66,TK-8349K,KYOCERA TASKALFA 2552CI,"20,000 pages",Black,0.00455,KYO-COP,0.63,0.085,0.085,>5,>5,3,0,>5,6.32983E+11
K8349M,Kyocera TK8349 Magenta Toner,101.35,Kyocera,CON-COPIER,0.52,TK-8349M,KYOCERA TASKALFA 2552CI,"12,000 pages",Magenta,0.00455,KYO-COP,0.63,0.085,0.085,>5,>5,3,0,>5,6.32983E+11
K8349Y,Kyocera TK8349 Yellow Toner,101.35,Kyocera,CON-COPIER,0.52,TK-8349Y,KYOCERA TASKALFA 2552CI,"12,000 pages",Yellow,0.00455,KYO-COP,0.63,0.085,0.085,>5,>5,4,0,>5,6.32983E+11
K8509C,Kyocera TK8509C Cyan Toner,125.32,Kyocera,CON-COPIER,1.25,TK-8509C,"KYOCERA TASKALFA 4550CI,KYOCERA TASKALFA 5550CI,KYOCERA TASKALFA 5551CI,KYOCERA TASKALFA 4551CI","30,000 pages",Cyan,0.01008,KYO-COP,0.6,0.12,0.14,0,>5,>5,0,>5,6.32983E+11
K8509K,Kyocera TK8509K Black Toner,82.86,Kyocera,CON-COPIER,1.65,TK-8509K,"KYOCERA TASKALFA 4550CI,KYOCERA TASKALFA 5550CI,KYOCERA TASKALFA 5551CI,KYOCERA TASKALFA 4551CI","30,000 pages",Black,0.01008,KYO-COP,0.6,0.14,0.12,>5,>5,>5,0,>5,6.32983E+11
K8509M,Kyocera TK8509M Magenta Toner,125.32,Kyocera,CON-COPIER,1.25,TK-8509M,"KYOCERA TASKALFA 4550CI,KYOCERA TASKALFA 5550CI,KYOCERA TASKALFA 5551CI,KYOCERA TASKALFA 4551CI","30,000 pages",Magenta,0.01008,KYO-COP,0.6,0.12,0.14,3,>5,>5,0,>5,6.32983E+11
K8509Y,Kyocera TK8509Y Yellow Toner,125.32,Kyocera,CON-COPIER,1.25,TK-8509Y,"KYOCERA TASKALFA 4550CI,KYOCERA TASKALFA 5550CI,KYOCERA TASKALFA 5551CI,KYOCERA TASKALFA 4551CI","30,000 pages",Yellow,0.01008,KYO-COP,0.6,0.12,0.14,2,>5,>5,0,>5,6.32983E+11
K8519C,Kyocera TK8519C Cyan Toner,98.61,Kyocera,CON-COPIER,0.81,TK-8519C,"KYOCERA TASKALFA 5052CI,KYOCERA TASKALFA 6052CI","20,000 pages",Cyan,0.00439,KYO-COP,0.63,0.082,0.085,0,0,0,0,>5,6.32983E+11
K8519K,Kyocera TK8519K Black Toner,71.22,Kyocera,CON-COPIER,0.99,TK-8519K,"KYOCERA TASKALFA 5052CI,KYOCERA TASKALFA 6052CI","30,000 pages",Black,0.00242,KYO-COP,0.11,0.1,0.22,0,>5,0,0,>5,6.32983E+11
K8519M,Kyocera TK8519M Magenta Toner,98.61,Kyocera,CON-COPIER,0.81,TK-8519M,"KYOCERA TASKALFA 5052CI,KYOCERA TASKALFA 6052CI","20,000 pages",Magenta,0.00439,KYO-COP,0.63,0.082,0.085,0,>5,0,0,1,6.32983E+11
K8519Y,Kyocera TK8519Y Yellow Toner,98.61,Kyocera,CON-COPIER,0.81,TK-8519Y,"KYOCERA TASKALFA 5052CI,KYOCERA TASKALFA 6052CI","20,000 pages",Yellow,0.00439,KYO-COP,0.63,0.082,0.085,0,5,0,0,0,6.32983E+11
K8529C,Kyocera TK8529K Cyan Toner,98.61,Kyocera,CON-COPIER,0.82,TK-8529C,KYOCERA TASKALFA 4052CI,"20,000 pages",Cyan,0.00434,KYO-COP,0.63,0.083,0.083,0,4,0,0,4,6.32983E+11
K8529K,Kyocera TK8529K Black Toner,71.22,Kyocera,CON-COPIER,0.98,TK-8529K,KYOCERA TASKALFA 4052CI,"30,000 pages",Black,0.00434,KYO-COP,0.63,0.083,0.083,0,>5,0,0,1,6.32983E+11
K8529M,Kyocera TK8529M Magenta Toner,98.61,Kyocera,CON-COPIER,0.82,TK-8529M,KYOCERA TASKALFA 4052CI,"20,000 pages",Magenta,0.00434,KYO-COP,0.63,0.083,0.083,0,1,0,0,>5,6.32983E+11
K8529Y,Kyocera TK8529Y Yellow Toner,98.61,Kyocera,CON-COPIER,0.82,TK-8529Y,KYOCERA TASKALFA 4052CI,"20,000 pages",Yellow,0.00434,KYO-COP,0.63,0.083,0.083,0,1,0,0,4,6.32983E+11
K859C,Kyocera TK859 Cyan Toner,180.25,Kyocera,CON-COPIER,1.4,TK-859C,"KYOCERA TASKALFA 400CI,KYOCERA TASKALFA 500CI","18,000 pages",Cyan,0.01425,KYO-COP,0.5,0.15,0.19,2,3,0,0,0,6.32983E+11
K859K,Kyocera TK859 Black Toner,63.75,Kyocera,CON-COPIER,1.75,TK-859K,"KYOCERA TASKALFA 400CI,KYOCERA TASKALFA 500CI","25,000 pages",Black,0.01445,KYO-COP,0.5,0.17,0.17,>5,2,0,0,0,6.32983E+11
K859M,Kyocera TK859 Magenta Toner,180.25,Kyocera,CON-COPIER,1.4,TK-859M,"KYOCERA TASKALFA 400CI,KYOCERA TASKALFA 500CI","18,000 pages",Magenta,0.01425,KYO-COP,0.5,0.15,0.19,2,4,0,0,0,6.32983E+11
K859Y,Kyocera TK859 Yellow Toner,180.25,Kyocera,CON-COPIER,1.4,TK-859Y,"KYOCERA TASKALFA 400CI,KYOCERA TASKALFA 500CI","18,000 pages",Yellow,0.01425,KYO-COP,0.5,0.15,0.19,3,2,0,0,1,6.32983E+11
K8604C,Kyocera TK8604 Cyan Toner,261.07,Kyocera,CON-LASER,1.086,TK-8604C,KYOCERA FSC8650DN,"20,000 pages",Cyan,0.01008,KYO-LAS,0.6,0.14,0.12,0,>5,0,0,0,6.32983E+11
K8604K,Kyocera TK8604 Black Toner,221.68,Kyocera,CON-LASER,1.541,TK-8604K,KYOCERA FSC8650DN,"30,000 pages",Black,0.01008,KYO-LAS,0.6,0.14,0.12,0,>5,0,0,0,6.32983E+11
K8604M,Kyocera TK8604 Magenta Toner,261.07,Kyocera,CON-LASER,1.086,TK-8604M,KYOCERA FSC8650DN,"20,000 pages",Magenta,0.01008,KYO-LAS,0.6,0.14,0.12,0,>5,0,0,0,6.32983E+11
K8604Y,Kyocera TK8604 Yellow Toner,261.07,Kyocera,CON-LASER,1.086,TK-8604Y,KYOCERA FSC8650DN,"20,000 pages",Yellow,0.01008,KYO-LAS,0.6,0.14,0.12,0,>5,0,0,0,6.32983E+11
K869C,Kyocera TK869C Cyan Toner,128.96,Kyocera,CON-COPIER,1.22,TK-869C,"KYOCERA TASKALFA 250CI,KYOCERA TASKALFA 300CI","12,000 pages",Cyan,0.0135,KYO-COP,0.5,0.15,0.18,>5,>5,>5,0,>5,6.32983E+11
K869K,Kyocera TK869K Black Toner,50.55,Kyocera,CON-COPIER,1.57,TK-869K,"KYOCERA TASKALFA 250CI,KYOCERA TASKALFA 300CI","20,000 pages",Black,0.01445,KYO-COP,0.5,0.17,0.17,>5,>5,>5,1,>5,6.32983E+11
K869M,Kyocera TK869M Magenta Toner,128.96,Kyocera,CON-COPIER,1.22,TK-869M,"KYOCERA TASKALFA 250CI,KYOCERA TASKALFA 300CI","12,000 pages",Magenta,0.0135,KYO-COP,0.5,0.15,0.18,>5,>5,>5,0,>5,6.32983E+11
K869Y,Kyocera TK869Y Yellow Toner,128.96,Kyocera,CON-COPIER,1.22,TK-869Y,"KYOCERA TASKALFA 250CI,KYOCERA TASKALFA 300CI","12,000 pages",Yellow,0.0135,KYO-COP,0.5,0.15,0.18,>5,>5,>5,0,4,6.32983E+11
K8709C,Kyocera TK8709C Cyan Toner,167.09,Kyocera,CON-COPIER,1.681,TK-8709C,"KYOCERA TASKALFA 6551CI,KYOCERA TASKALFA 7551CI","30,000 pages",Cyan,0.0099,KYO-COP,0.6,0.11,0.15,2,2,2,0,>5,6.32983E+11
K8709K,Kyocera TK8709K Black Toner,165.72,Kyocera,CON-COPIER,3.24,TK-8709K,"KYOCERA TASKALFA 6551CI,KYOCERA TASKALFA 7551CI","70,000 pages",Black,0.02054,KYO-COP,0.599,0.217,0.158,3,>5,>5,0,>5,6.32983E+11
K8709M,Kyocera TK8709M Magenta Toner,167.09,Kyocera,CON-COPIER,0.168,TK-8709M,"KYOCERA TASKALFA 6551CI,KYOCERA TASKALFA 7551CI","30,000 pages",Magenta,0.0098,KYO-COP,0.601,0.108,0.151,1,3,1,0,>5,6.32983E+11
K8709Y,Kyocera TK8709Y Yellow Toner,167.09,Kyocera,CON-COPIER,0.168,TK-8709Y,"KYOCERA TASKALFA 6551CI,KYOCERA TASKALFA 7551CI","30,000 pages",Yellow,0.0098,KYO-COP,0.601,0.108,0.151,2,5,2,0,>5,6.32983E+11
K884C,Kyocera TK884C Cyan Toner,258.76,Kyocera,CON-LASER,1.15,TK-884C,KYOCERA FSC8500DN,18000 pages,Cyan,0.01468,KYO-LAS,0.5,0.157,0.187,0,2,0,0,0,6.32983E+11
K884K,Kyocera TK884K Black Toner,201.6,Kyocera,CON-LASER,1.59,TK-884K,KYOCERA FSC8500DN,25000 pages,Black,0.01547,KYO-LAS,0.52,0.175,0.17,0,1,0,0,0,6.32983E+11
K884M,Kyocera TK884M Magenta Toner,258.76,Kyocera,CON-LASER,1.15,TK-884M,KYOCERA FSC8500DN,18000 pages,Magenta,0.01468,KYO-LAS,0.5,0.157,0.187,0,1,0,0,0,6.32983E+11
K884Y,Kyocera TK884Y Yellow Toner,258.76,Kyocera,CON-LASER,1.15,TK-884Y,KYOCERA FSC8500DN,18000 pages,Yellow,0.01468,KYO-LAS,0.5,0.157,0.187,0,1,0,0,0,6.32983E+11
K899C,Kyocera TK899C Cyan Toner,96.55,Kyocera,CON-LASER,0.66,TK-899C,"KYOCERA FSC8025MFP,KYOCERA FSC8020MFP,KYOCERA FSC8520MFP,KYOCERA FSC8525MFP","6,000 pages",Cyan,0.00643,KYO-LAS,0.6,0.102,0.105,>5,>5,>5,>5,>5,6.32983E+11
K899K,Kyocera TK899K Black Toner,88.05,Kyocera,CON-LASER,0.82,TK-899K,"KYOCERA FSC8025MFP,KYOCERA FSC8020MFP,KYOCERA FSC8520MFP,KYOCERA FSC8525MFP","12,000 pages",Black,0.00598,KYO-LAS,0.598,0.102,0.098,>5,>5,>5,>5,>5,6.32983E+11
K899M,Kyocera TK899M Magenta Toner,96.55,Kyocera,CON-LASER,0.66,TK-899M,"KYOCERA FSC8025MFP,KYOCERA FSC8020MFP,KYOCERA FSC8520MFP,KYOCERA FSC8525MFP","6,000 pages",Magenta,0.00643,KYO-LAS,0.6,0.102,0.105,>5,>5,>5,>5,>5,6.32983E+11
K899Y,Kyocera TK899Y Yellow Toner,96.55,Kyocera,CON-LASER,0.66,TK-899Y,"KYOCERA FSC8025MFP,KYOCERA FSC8020MFP,KYOCERA FSC8520MFP,KYOCERA FSC8525MFP","6,000 pages",Yellow,0.00643,KYO-LAS,0.6,0.102,0.105,>5,>5,>5,>5,>5,6.32983E+11
K960,Kyocera TK960 Toner Cartridge,255.64,Kyocera,CON-COPIER,1.55,TK-960,KYOCERA KM4800W,"2,500 pages",Black,0.008,KYO-COP,0.4,0.2,0.1,0,0,0,0,0,6.32983E+11
KDF470P,Kyocera Finisher,"1,347.50",Kyocera,HW-A3ACCES,15,822S1205JS0UN0,"KYOCERA FS6025MFP,KYOCERA FS6030MFP,KYOCERA FS6525MFP,KYOCERA FS6530MFP,KYOCERA FSC8020MFP,KYOCERA FSC8025MFP,KYOCERA FSC8520MFP,KYOCERA FSC8525MFP",,Hardware,0.17136,KYO-HW,0.56,0.68,0.45,0,0,0,0,0,
KDIMM1GBE,Kyocera DIMM-1GBE Memory,267,Kyocera,HW-ACCESS,0.01,DIMM-1GBE,"KYOCERA M2530DN,KYOCERA M3540DN,KYOCERA P6130CDN,KYOCERA P6035CDN,KYOCERA M6030CDN,KYOCERA M6530CDN,KYOCERA M6535CIDN,KYOCERA P7040CDN,KYOCERA M5526CDW,KYOCERA M5526CDN,KYOCERA M5521CDW,KYOCERA M5521CDN",,Hardware,0.00019,KYO-HW,0.12,0.02,0.08,0,0,0,0,0,
KDIMM1GBP,Kyocera DIMM-1GBP Memory,267,Kyocera,HW-ACCESS,0.05,DIMM-1GBP,"KYOCERA FS1370DN,KYOCERA FS2020D,KYOCERA FS3540MFP,KYOCERA FS3640MF,KYOCERA FS3920DN,KYOCERA FS4020DN,KYOCERA FS6970DN,KYOCERA FSC5150DN,KYOCERA FSC5250DN,KYOCERA FSC5350DN,KYOCERA FSC5400DN,KYOCERA FSC2026MFP,KYOCERA FSC2126MFP,KYOCERA FSC2526MFP,KYOCERA FSC2626MFP,KYOCERA FS6025MFP,KYOCERA FS6030MFP,KYOCERA FSC8020MFP,KYOCERA FSC8025MFP,KYOCERA FS4300DN,KYOCERA FS4200DN,KYOCERA FS4100DN,KYOCERA FSC8520MFP,KYOCERA FSC8525,KYOCERA P6021CDN,KYOCERA P6026CDN,KYOCERA P6030CDN,KYOCERA P2135DN,KYOCERA P4040DN",,Hardware,0.00002,KYO-HW,0.05,0.03,0.01,0,0,0,0,0,
KDIMM256B,Kyocera DIMM-256B Memory,175,Kyocera,HW-ACCESS,0.025,DIMM-256B,"KYOCERA FS1100,KYOCERA FS1120D,KYOCERA FS1300D,KYOCERA FS1320D,KYOCERA FS2000D,KYOCERA FS3900DN,KYOCERA FS4000DN,KYOCERA FSC8100DN,KYOCERA FSC5020N,KYOCERA FSC5030N,KYOCERA FSC5015N,KYOCERA FSC5025N,KYOCERA FS6950DN,KYOCERA FS9530DN,KYOCERA FSC1020MFP,KYOCERA P2135D,KYOCERA P2035D",256 MB,Hardware,0.00014,KYO-HW,0.12,0.08,0.015,0,0,0,0,0,
KDIMM512B,Kyocera DIMM-512B Memory,242,Kyocera,HW-ACCESS,0.027,DIMM-512B,"KYOCERA FS1100,KYOCERA FS1120D,KYOCERA FS1300D,KYOCERA FS1320D,KYOCERA FS2000D,KYOCERA FS3900DN,KYOCERA FS4000DN,KYOCERA FSC8100DN,KYOCERA FSC5020N,KYOCERA FSC5030N,KYOCERA FSC5015N,KYOCERA FSC5025N,KYOCERA FS6950DN,KYOCERA FS9530DN,KYOCERA P2135D,KYOCERA P2035D",512 MB,Hardware,0.00014,KYO-HW,0.115,0.08,0.015,0,2,0,0,0,
KDIMM512P,Kyocera DIMM-512P Memory,183.5,Kyocera,HW-ACCESS,0.1,DIMM-512P,"KYOCERA FS1030MFP,KYOCERA FS1035MFP,KYOCERA FS1130MFP,KYOCERA FS1135MFP,KYOCERA FS1370DN,KYOCERA FS2020D,KYOCERA FS3920DN,KYOCERA FS3540MFP,KYOCERA FS3640MFP,KYOCERA FS3920DN,KYOCERA FS4020DN,KYOCERA FS6970DN,KYOCERA FSC5150DN,KYOCERA FSC5400DN,KYOCERA FS1028MFP,KYOCERA FSC8025MFP,KYOCERA FS4300DN,KYOCERA FS4200DN,KYOCERA FS4100DN,KYOCERA P6021CDN,KYOCERA P6026CDN,KYOCERA P6030CDN,KYOCERA P2135DN,KYOCERA M2530DN,KYOCERA FS3040MFP,KYOCERA P4040DN",,Hardware,0.00019,KYO-HW,0.12,0.08,0.02,0,0,0,0,1,
KECO060,Kyocera 1yr Extended Warranty,53,Kyocera,HW-WARRNTY,0.052,ECO-060,"KYOCERA FS1350DN,KYOCERA FS1370DN,KYOCERA FS2020D,KYOCERA FS2100D,KYOCERA FS2100DN",2 Year,Hardware,0.0002,KYO-HW,0.15,0.01,0.13,2,0,0,0,1,
KECO061,Kyocera 2yr Extended Warranty,109,Kyocera,HW-WARRNTY,0.05,ECO-061,"KYOCERA FS1350DN,KYOCERA FS1370DN,KYOCERA FS2020D,KYOCERA FS2100D,KYOCERA FS2100DN",3 Year,Hardware,0.0002,KYO-HW,0.15,0.13,0.01,4,2,2,0,3,
KECO063,Kyocera 1yr Extended Warranty,121.27,Kyocera,HW-WARRNTY,0.19,ECO-063,"KYOCERA FS1030D,KYOCERA FS1100,KYOCERA FS1120D,KYOCERA FS1300D,KYOCERA FS1320D,KYOCERA P2135D,KYOCERA P2035D,KYOCERA P2135DN,KYCOERA P2135",3 years,Hardware,0.00018,KYO-HW,0.145,0.125,0.01,5,2,2,0,2,
KECO064,Kyocera 1yr Extended Warranty,102.16,Kyocera,HW-WARRNTY,0.01,ECO-064,"KYOCERA FS1030MFP,KYOCERA FS1035MFP,KYOCERA FS1130MFP,KYOCERA FS1135MFP,KYOCERA FS3040MFP,KYOCERA FS3140MFP,KYOCERA FS3540MFP,KYOCERA FS3640MFP,KYOCERA FS3920DN,KYOCERA FS4020DN,KYOCERA FS6970DN,KYOCERA FS4200DN,KYOCERA FS4100DN,KYOCERA M2535DN,KYOCERA M2030DN,KYOCERA M2035DN,KYOCERA M3560IDN,KYOCERA M3550IDN,KYOCERA M3540IDN,KYOCERA M3040IDN,KYOCERA M3040DN,KYOCERA M3540DN,KYOCERA M3540IDN,KYOCERA M2530DN,KYOCERA P4040DN,KYOCERA P2040DW,KYOCERA P2040DN,KYOCERA P2235DW,KYOCERA P2235DN,KYOCERA M2635DN,KYOCERA M2735DW,KYOCERA M2040DN,KYOCERA M2540DN,KYOCERA M2640IDW,KYOCERA M2640,KYOCERA P3045DN,KYOCERA P3055DN,KYOCERA P3050DN,KYOCERA P3060DN",3 year,Hardware,0.00018,KYO-HW,0.145,0.125,0.01,2,4,4,0,2,
KECO065,Kyocera 2yr Extended Warranty,205.06,Kyocera,HW-WARRNTY,0.052,ECO-065,"KYOCERA FS1030MFP,KYOCERA FS1035MFP,KYOCERA FS1130MFP,KYOCERA FS1135MFP,KYOCERA FS3040MFP,KYOCERA FS3140MFP,KYOCERA FS3540MFP,KYOCERA FS3640MFP,KYOCERA FS3920DN,KYOCERA FS4020DN,KYOCERA FS6970DN,KYOCERA FS4300DN,KYOCERA FS4200DN,KYOCERA FS4100DN,KYOCERA M2535DN,KYOCERA M2030DN,KYOCERA M2035DN,KYOCERA M3560IDN,KYOCERA M3550IDN,KYOCERA M3540DN,KYOCERA M3540IDN,KYOCERA M2530DN,KYOCERA P4040DN,KYOCERA P3045DN,KYOCERA P3050DN,KYOCERA P3055DN,KYOCERA P3060DN",4 years,Hardware,0.00018,KYO-HW,0.145,0.125,0.01,1,1,2,0,0,
KECO072,Kyocera 1yr Extended Warranty,160.96,Kyocera,HW-WARRNTY,0.083,ECO-072,"KYOCERA FSC2026MFP,KYOCERA FSC2126MFP,KYOCERA FSC2526MFP,KYOCERA FSC2626MFP,KYOCERA FSC5015N,KYOCERA FSC5016N,KYOCERA FSC5020N,KYOCERA FSC5025N,KYOCERA FSC5030N,KYOCERA FSC5100DN,KYOCERA FSC5150DN,KYOCERA FSC5200DN,KYOCERA FSC5250DN,KYOCERA FSC5300DN,KYOCERA FSC5350DN,KYOCERA KFSC5400DN,KYOCERA P6021CDN,KYOCERA P6026CDN,KYOCERA P6030CDN,KYOCERA M6026CDN,KYOCERA M6526CDN,KYOCERA P7035CDN,KYOCERA P7040CDN,KYOCERA P6130CDN,KYOCERA P6035CDN,KYOCERA M6030CDN,KYOCERA M6530CDN,KYOCERA M6535CIDN,KYOCERA M5526CDW,KYOCERA M5526CDN,KYOCERA M5521CDW,KYOCERA M5521CDN,KYOCERA P5021CDN,KYOCERA P5021CDW,KYOCERA P5026CDN,KYOCERA P5026CDW",3 years,Hardware,0.00018,KYO-HW,0.14,0.125,0.01,2,0,2,0,1,
KECO073,Kyocera 2yr Extended Warranty,400.57,Kyocera,HW-WARRNTY,0.054,ECO-073,"KYOCERA FSC2026MFP,KYOCERA FSC2126MFP,KYOCERA FSC2526MFP,KYOCERA FSC2626MFP,KYOCERA FSC5100DN,KYOCERA FSC5150DN,KYOCERA FSC5200DN,KYOCERA FSC5250DN,KYOCERA FSC5300DN,KYOCERA FSC5350DN,KYOCERA KFSC5400DN,KYOCERA P6021CDN,KYOCERA P6026CDN,KYOCERA P6030CDN,KYOCERA M6026CDN,KYOCERA M6526CDN,KYOCERA P7035CDN,KYOCERA P7040CDN,KYOCERA P6130CDN,KYOCERA P6035CDN,KYOCERA M6535CIDN",4 years,Hardware,0.0002,KYO-HW,0.145,0.011,0.125,0,0,0,0,0,
KEF310,Kyocera Envelope Feeder,243.46,Kyocera,HW-ACCESS,4,EF-310,"KYOCERA FS4020,KYOCERA FS3920",,Hardware,0.0144,KYO-HW,0.32,0.25,0.18,0,0,1,0,0,
KFAXSYSU,Kyocera Fax System U,502,Kyocera,HW-A3ACCES,1,FAX SYS U,"KYOCERA FS6025MFP,KYOCERA FS6030MFP,KYOCERA FS6525MFP,KYOCERA FS6530MFP,KYOCERA FSC8020MFP,KYOCERA FSC8025MFP,KYOCERA FSC8520MFP,KYOCERA FSC8525MFP",,Hardware,0.001,KYO-HW,0.1,0.1,0.1,1,0,1,0,1,6.32983E+11
KFS1041,Kyocera FS1041 Laser,114.82,Kyocera,HW-LASER,9,FS-1041,,,Hardware,0.05409,KYO-HW,0.43,0.34,0.37,>5,>5,>5,>5,>5,6.32983E+11
KFS1061DN,Kyocera FS1061DN Laser,166.5,Kyocera,HW-LASER,9,FS-1061DN,,,Hardware,0.05409,KYO-HW,0.43,0.34,0.37,0,>5,2,0,2,6.32983E+11
KFS1325MFP,Kyocera FS1325 Mono MFP,292.5,Kyocera,HW-LASER,14,FS-1325MFP,,,Hardware,0.09729,KYO-HW,0.47,0.46,0.45,5,>5,3,2,4,6.32983E+11
KFS4300DN,Kyocera FS4300DN Laser,"1,298.50",Kyocera,HW-LASER,21,FS-4300DN,,, ,0.1032,KYO-HW,0.5,0.48,0.43,0,1,0,0,0,6.32983E+11
KFS6525MFP,Kyocera FS6525 Laser MFP,"1,926",Kyocera,HW-A3,70,FS-6525MFP,,,Hardware,0.49832,KYO-HW,0.74,0.74,0.91,0,1,0,2,0,6.32983E+11
